,product_id,brand_name,gender,price,rating,season,category_main_id,sub_category_id,product_cluster
70,71,4,2,0.2944706863017505,0.0,0,1.0000000000000002,0.0333333333333333,18
71,72,197,2,0.0777438177271464,0.5,0,0.2,0.0,10
72,73,199,2,0.1499861072520144,1.0,0,0.2,0.0,10
73,74,205,4,0.0610725201444845,0.5,2,0.2,0.0,3
74,75,199,2,0.1110864128924701,0.25,2,0.2,0.0,10
75,76,15,2,0.0666296193387051,0.0,0,0.2,0.0,5
76,77,158,2,0.0249513753820505,1.0,0,0.2,0.0,0
77,78,112,2,0.1166435120866907,1.0,2,1.0000000000000002,0.0333333333333333,8
78,79,176,2,0.0399555432064462,0.0,0,0.8,0.6333333333333333,9
79,80,122,2,0.0305084745762711,0.75,0,1.0000000000000002,0.4666666666666667,2
80,81,86,2,0.0777438177271464,1.0,0,0.2,0.0,4
81,82,198,2,0.0221728257849402,0.0,2,0.2,0.1,10
82,83,147,2,0.0999722145040288,0.5,2,1.0000000000000002,0.0333333333333333,6
83,84,211,2,0.0552931369824951,0.0,0,0.2,0.0,16
84,85,100,2,0.0277299249791608,0.75,0,0.2,0.0,17
85,86,199,4,0.1833287024173381,0.25,0,0.2,0.0,10
86,87,145,2,0.0691858849680466,0.25,0,0.2,0.0666666666666666,6
87,88,120,4,0.027507641011392,0.5,3,0.8,0.5666666666666667,2
88,89,143,2,0.0353431508752431,0.75,0,0.8,0.5,6
89,90,83,4,0.1661572659071964,0.0,1,0.4000000000000001,0.6,4
90,91,165,2,0.0499583217560433,0.0,0,0.2,0.0,0
91,92,199,4,0.0666296193387051,0.5,2,0.8,0.4333333333333333,10
92,93,118,2,0.0193942761878299,0.0,2,0.2,0.1,2
93,94,158,2,0.0249513753820505,0.25,0,0.2,0.0,0
94,95,199,2,0.0485690469574881,1.0,2,0.8,0.5666666666666667,10
95,96,71,2,0.0102806335093081,0.5,2,0.2,0.1,11
96,97,61,4,0.2497916087802167,1.0,3,0.8,0.2333333333333333,7
97,98,165,2,0.4998610725201445,0.0,3,0.8,0.2333333333333333,0
98,99,74,2,0.0889135871075298,1.0,0,1.0000000000000002,0.0333333333333333,11
99,100,199,2,0.1110864128924701,0.25,0,0.2,0.0,10
100,101,145,2,0.1942206168380105,1.0,0,0.2,0.0,6
101,102,205,4,0.0777438177271464,0.5,0,0.2,0.0,3
102,103,198,2,0.0360655737704918,1.0,2,0.2,0.1,10
103,104,211,2,0.0552931369824951,0.0,0,0.2,0.0,16
104,105,118,2,0.0666296193387051,0.75,0,0.2,0.0,2
105,106,199,4,0.0721867185329258,0.25,0,0.2,0.0,10
106,107,176,2,0.0888580161155876,1.0,0,0.2,0.0,9
107,108,179,2,0.0666296193387051,0.0,0,0.2,0.0,9
108,109,143,2,0.027507641011392,1.0,2,0.8,0.5,6
109,110,208,3,0.0611836621283689,0.75,3,0.8,0.3,3
110,111,3,4,0.1110864128924701,0.25,0,0.2,0.0,18
111,112,15,2,0.083300916921367,1.0,0,0.2,0.0,5
112,113,165,2,0.0944151153098082,0.0,0,0.2,0.0,0
113,114,193,4,0.5551542095026396,0.25,0,1.0000000000000002,0.0333333333333333,10
114,115,9,4,0.0250069463739927,0.75,0,0.2,0.0,5
115,116,211,4,0.0469574881911642,0.75,0,0.2,0.0,16
116,117,205,4,0.0499583217560433,0.0,2,0.2,0.0,3
117,118,132,4,0.0555154209502639,0.75,0,0.2,0.0,12
118,119,71,2,0.0102806335093081,0.25,2,0.2,0.1,11
119,120,107,2,0.0582939705473742,0.25,0,0.2,0.0,8
120,121,165,2,0.0666296193387051,0.75,0,0.2,0.0,0
121,122,176,2,0.0944151153098082,1.0,0,0.2,0.0,9
122,123,40,4,0.0830786329535982,1.0,3,1.0000000000000002,0.0333333333333333,14
123,124,211,2,0.0830786329535982,0.75,0,0.2,0.0,16
124,125,132,4,0.0444012225618227,0.75,0,0.2,0.0,12
125,126,176,2,0.0888580161155876,1.0,0,0.2,0.0,9
126,127,37,2,0.0277299249791608,1.0,3,0.2,0.0,14
127,128,199,2,0.1925534870797443,0.25,3,0.8,0.1333333333333333,10
128,129,205,4,0.0777438177271464,0.5,2,0.2,0.0,3
129,130,91,4,0.0386218393998332,1.0,3,0.2,0.8333333333333334,17
130,131,96,2,0.1103084190052792,0.0,0,1.0000000000000002,0.0333333333333333,17
131,132,90,2,0.0252292303417616,0.75,0,0.2,0.0666666666666666,17
132,133,205,4,0.0499583217560433,0.25,2,0.2,0.0,3
133,134,199,2,0.1055293136982495,0.75,2,0.2,0.0,10
134,135,160,2,0.0323423173103639,0.0,2,1.0000000000000002,0.0333333333333333,0
135,136,193,4,0.2939705473742706,1.0,0,1.0000000000000002,0.0333333333333333,10
136,137,128,2,0.028841344818005,0.0,0,0.2,0.0,12
137,138,3,4,0.0555154209502639,0.25,0,1.0000000000000002,0.4666666666666667,18
138,139,3,2,0.0777438177271464,0.75,1,1.0000000000000002,0.3333333333333333,18
139,140,199,4,0.083300916921367,0.5,2,0.2,0.0,10
140,141,98,4,0.0552931369824951,0.5,3,1.0000000000000002,0.0333333333333333,17
141,142,165,2,0.0666296193387051,0.0,0,0.2,0.0,0
142,143,40,4,0.0552931369824951,1.0,3,1.0000000000000002,0.0333333333333333,14
143,144,165,3,0.0182828563489858,0.0,2,0.8,0.4,0
144,145,22,2,0.0721867185329258,0.5,0,0.2,0.0,13
145,146,98,4,0.0472353431508752,0.75,3,1.0000000000000002,0.0333333333333333,17
146,147,81,2,0.2500694637399278,0.25,2,1.0000000000000002,0.0333333333333333,4
147,148,132,2,0.0221728257849402,0.75,0,0.2,0.0666666666666666,12
148,149,99,2,0.0777438177271464,1.0,0,0.2,0.0,17
149,150,67,2,0.0388441233676021,0.5,3,0.2,0.0,11
150,151,44,2,0.1388719088635732,0.25,0,1.0000000000000002,0.0333333333333333,14
151,152,199,2,0.0368991386496248,0.25,2,0.8,0.7,10
152,153,199,2,0.1277577104751319,0.5,2,0.2,0.0,10
153,154,74,2,0.0388441233676021,0.5,0,0.2,0.0,11
154,155,98,4,0.0605723812170047,0.25,3,1.0000000000000002,0.0333333333333333,17
155,156,170,4,0.0138927479855515,1.0,0,0.2,0.0,15
156,157,197,2,0.2222283967768824,1.0,0,0.2,0.0,10
157,158,165,2,0.0555154209502639,1.0,0,0.2,0.0,0
158,159,145,2,0.2775771047513198,0.5,0,1.0000000000000002,0.0333333333333333,6
159,160,105,4,0.0888580161155876,0.0,0,0.2,0.0,8
160,161,133,2,0.0360655737704918,0.75,0,0.2,0.0,12
161,162,145,2,0.09974993053626,0.5,0,0.2,0.0,6
162,163,120,4,0.1108641289247013,0.0,3,0.8,0.3,2
163,164,3,2,0.3055848846901917,1.0,0,1.0000000000000002,0.0333333333333333,18
164,165,13,2,0.0302861906085023,0.0,0,0.2,0.0,5
165,166,199,2,0.1166435120866907,0.25,0,0.2,0.0,10
166,167,3,2,0.0666296193387051,1.0,0,0.2,0.0,18
167,168,3,2,0.1222006112809113,1.0,0,0.2,0.0,18
168,169,74,4,0.0138371769936093,0.25,0,0.2,0.0,11
169,170,199,2,0.1277577104751319,0.0,2,0.2,0.0,10
170,171,9,4,0.0305640455682133,0.5,0,0.2,0.0,5
171,172,143,2,0.0264517921644901,0.5,0,0.8,0.5666666666666667,6
172,173,205,4,0.0610725201444845,1.0,2,0.2,0.0,3
173,174,14,2,0.0999722145040288,0.0,0,0.2,0.0,5
174,175,165,2,0.0066129480411225,0.75,0,0.8,0.4,0
175,176,192,2,0.0249513753820505,1.0,0,0.2,0.0,10
176,177,98,4,0.0416782439566546,0.5,3,1.0000000000000002,0.0333333333333333,17
177,178,13,2,0.0191719922200611,0.5,0,0.2,0.0,5
178,179,165,2,0.0221728257849402,0.0,3,0.8,0.4,0
179,180,30,2,0.1219783273131425,1.0,3,1.0000000000000002,0.0333333333333333,1
180,181,199,4,0.155543206446235,0.75,0,0.8,0.3,10
181,182,199,4,0.0888580161155876,0.75,0,0.2,0.0,10
182,183,167,2,0.1108641289247013,0.75,2,0.2,0.0,15
183,184,136,4,0.0750208391219783,0.0,3,0.8,0.3,12
184,185,208,3,0.0720200055570992,0.25,3,0.8,0.3,3
185,186,144,3,0.0332870241733814,0.5,1,1.0000000000000002,0.0333333333333333,6
186,187,165,2,0.0138371769936093,0.5,2,0.8,0.4,0
187,188,199,4,0.0888580161155876,0.25,2,0.2,0.0,10
188,189,14,2,0.083300916921367,0.75,0,0.8,0.4333333333333333,5
189,190,9,4,0.0166157265907196,0.5,0,0.2,0.0,5
190,191,165,3,0.0277299249791608,0.75,2,1.0000000000000002,0.4666666666666667,0
191,192,121,4,0.0277299249791608,0.0,0,0.2,0.0,2
192,193,165,2,0.0610725201444845,0.25,0,0.2,0.0666666666666666,0
193,194,26,2,0.0358432898027229,0.75,0,0.2,0.0,1
194,195,117,2,0.1158655181994998,0.0,0,1.0000000000000002,0.0333333333333333,2
195,196,68,2,0.0071686579605445,0.25,0,0.8,0.4,11
196,197,55,4,0.1110864128924701,1.0,0,1.0000000000000002,0.0333333333333333,7
197,198,22,2,0.083300916921367,0.75,0,0.2,0.0,13
198,199,199,2,0.0368991386496248,0.0,2,0.8,0.7,10
199,200,88,2,0.0224506807446512,0.5,0,0.2,0.0,4
200,201,199,2,0.1277577104751319,1.0,0,0.2,0.0,10
201,202,169,2,0.1275354265073631,0.75,3,1.0000000000000002,0.0333333333333333,15
202,203,165,4,0.0555154209502639,1.0,0,1.0000000000000002,0.0333333333333333,0
203,204,196,2,0.1664351208669074,1.0,0,0.2,0.0,10
204,205,3,3,0.0944151153098082,0.0,2,0.8,0.3,18
205,206,211,4,0.0608502361767157,0.25,0,0.2,0.0,16
206,207,128,2,0.028841344818005,1.0,0,0.2,0.0,12
207,208,182,2,0.2,0.25,1,1.0000000000000002,0.0333333333333333,9
208,209,205,4,0.0555154209502639,0.25,0,0.2,0.0,3
209,210,145,2,0.6110030564045568,0.75,0,1.0000000000000002,0.0333333333333333,6
210,211,176,2,0.0860794665184773,0.0,0,0.2,0.0,9
211,212,199,2,0.1055293136982495,1.0,0,0.2,0.0,10
212,213,128,2,0.028841344818005,0.0,0,0.2,0.0,12
213,214,179,4,0.1249791608780216,0.25,0,0.2,0.0666666666666666,9
214,215,120,4,0.1664351208669074,1.0,3,0.8,0.3,2
215,216,33,2,0.3331480966935259,0.25,3,0.8,0.2333333333333333,1
216,217,175,2,0.2222283967768824,0.5,0,1.0000000000000002,0.0333333333333333,9
217,218,160,2,0.0323423173103639,0.5,2,1.0000000000000002,0.0333333333333333,0
218,219,158,2,0.0249513753820505,1.0,0,0.2,0.0,0
219,220,117,2,0.1158655181994998,0.0,0,1.0000000000000002,0.0333333333333333,2
220,221,71,2,0.0221728257849402,1.0,2,0.2,0.0,11
221,222,72,2,0.1164212281189219,1.0,3,0.8,0.2333333333333333,11
222,223,118,2,0.0277299249791608,0.25,2,0.2,0.1,2
223,224,199,2,0.1499861072520144,1.0,0,0.2,0.0,10
224,225,174,4,0.0605723812170047,0.0,3,1.0000000000000002,0.0333333333333333,15
225,226,116,2,0.0492914698527368,0.75,2,0.8,0.5,2
226,227,3,2,0.1833287024173381,0.5,2,1.0000000000000002,0.0333333333333333,18
227,228,140,2,0.1917199222006113,0.0,1,0.4000000000000001,0.6,6
228,229,165,2,0.0944151153098082,0.5,0,0.2,0.0,0
229,230,205,4,0.0499583217560433,0.75,0,0.2,0.0,3
230,231,211,4,0.0775215337593776,1.0,0,0.2,0.0,16
231,232,74,2,0.0666296193387051,1.0,0,0.2,0.0,11
232,233,145,2,0.0608502361767157,0.0,0,0.2,0.0,6
233,234,179,2,0.1833287024173381,0.0,0,0.2,0.0666666666666666,9
234,235,133,2,0.0555154209502639,0.25,0,0.2,0.0,12
235,236,175,2,0.2222283967768824,0.5,0,1.0000000000000002,0.0333333333333333,9
236,237,22,2,0.0249513753820505,0.25,2,0.2,0.0666666666666666,13
237,238,165,2,0.0888580161155876,0.0,0,0.2,0.0,0
238,239,199,4,0.0444012225618227,0.25,2,0.2,0.0666666666666666,10
239,240,30,2,0.1831064184495693,1.0,3,1.0000000000000002,0.0333333333333333,1
240,241,61,4,0.2664629063628785,0.25,3,0.8,0.2333333333333333,7
241,242,188,2,0.0944151153098082,0.75,0,0.2,0.0666666666666666,9
242,243,145,2,0.1219783273131425,1.0,0,0.2,0.0,6
243,244,128,2,0.028841344818005,0.25,0,0.2,0.0,12
244,245,145,2,0.0580716865796054,0.25,0,0.2,0.0,6
245,246,25,3,0.0899694359544317,0.0,0,0.8,0.3,1
246,247,199,2,0.0666296193387051,0.0,2,0.2,0.0,10
247,248,84,2,0.0374548485690469,1.0,0,1.0000000000000002,0.3333333333333333,4
248,249,165,2,0.083300916921367,0.5,0,0.2,0.0,0
249,250,3,2,0.0499583217560433,0.0,2,0.2,0.0,18
250,251,122,3,0.0332870241733814,0.0,0,1.0000000000000002,0.4666666666666667,2
251,252,199,4,0.1222006112809113,0.5,0,0.2,0.0,10
252,253,204,4,0.0388441233676021,0.5,0,0.2,0.0,3
253,254,68,2,0.0749652681300361,0.25,0,0.2,0.0,11
254,255,91,4,0.0143928869130313,0.25,3,0.2,0.1,17
255,256,13,0,0.0236176715754376,0.25,0,0.2,0.0,5
256,257,88,2,0.0224506807446512,0.25,0,0.2,0.0666666666666666,4
257,258,198,2,0.0249513753820505,0.25,2,0.2,0.1,10
258,259,86,2,0.0777438177271464,1.0,0,0.2,0.0,4
259,260,176,2,0.083300916921367,0.75,0,0.2,0.0,9
260,261,40,4,0.0719644345651569,0.25,3,1.0000000000000002,0.0333333333333333,14
261,262,68,2,0.1277577104751319,0.25,0,1.0000000000000002,0.0333333333333333,11
262,263,145,2,0.0775215337593776,0.0,0,0.2,0.0,6
263,264,79,2,0.0532370102806335,0.25,2,1.0000000000000002,0.0333333333333333,4
264,265,101,2,0.0277299249791608,1.0,2,0.2,0.0,8
265,266,34,3,0.090302861906085,0.5,3,0.8,0.1333333333333333,1
266,267,167,2,0.0719644345651569,0.5,2,0.2,0.0,15
267,268,3,2,0.2222283967768824,0.0,1,1.0000000000000002,0.0333333333333333,18
268,269,115,2,0.0143928869130313,0.75,0,0.2,0.0,2
269,270,205,4,0.0610725201444845,0.5,0,0.2,0.0,3
270,271,165,2,0.0305084745762711,0.75,0,0.2,0.0,0
271,272,199,4,0.2500138927479855,0.5,2,0.8,0.3,10
272,273,49,2,0.0166712975826618,0.25,1,0.4000000000000001,0.6,14
273,274,196,2,0.0447346485134759,0.0,0,0.8,0.3666666666666667,10
274,275,7,2,0.2222283967768824,0.75,1,1.0000000000000002,0.0333333333333333,18
275,276,199,4,0.0610725201444845,0.0,2,0.2,0.0,10
276,277,199,4,0.0888580161155876,0.75,0,0.2,0.0,10
277,278,204,4,0.0249513753820505,1.0,0,0.2,0.0,3
278,279,199,2,0.0499583217560433,0.75,2,0.2,0.0,10
279,280,199,2,0.0944151153098082,0.75,2,0.2,0.0,10
280,281,99,2,0.0805223673242567,0.25,0,0.2,0.0,17
281,282,40,4,0.0719644345651569,0.5,3,1.0000000000000002,0.0333333333333333,14
282,283,199,2,0.083300916921367,0.5,2,0.2,0.0,10
283,284,4,2,0.1388719088635732,0.0,0,0.2,0.0,18
284,285,12,4,0.0610725201444845,0.25,0,0.2,0.0,5
285,286,162,2,0.0721867185329258,1.0,0,0.2,0.0,0
286,287,49,2,0.0166712975826618,0.75,1,0.4000000000000001,0.6,14
287,288,90,2,0.028841344818005,0.5,0,0.2,0.0,17
288,289,145,2,0.0664073353709363,0.25,0,0.2,0.0,6
289,290,170,2,0.0666296193387051,0.75,0,0.2,0.0,15
290,291,3,2,0.1666574048346763,1.0,0,1.0000000000000002,0.0333333333333333,18
291,292,128,2,0.028841344818005,0.5,0,0.2,0.0,12
292,293,39,2,0.5140316754654071,0.0,3,0.8,0.2333333333333333,14
293,294,61,4,0.360933592664629,1.0,3,0.8,0.2333333333333333,7
294,295,38,4,0.1664351208669074,1.0,0,1.0000000000000002,0.0333333333333333,14
295,296,199,2,0.0888580161155876,0.0,0,0.2,0.0,10
296,297,145,2,0.2497916087802167,1.0,0,1.0000000000000002,0.0333333333333333,6
297,298,172,2,0.1275354265073631,0.5,0,0.8,0.4333333333333333,15
298,299,88,2,0.019949986107252,0.25,0,0.2,0.0,4
299,300,211,2,0.0765212559044179,0.0,2,0.2,0.0666666666666666,16
300,301,26,2,0.0719644345651569,0.25,0,0.2,0.0,1
301,302,46,2,0.0166157265907196,0.75,1,1.0000000000000002,0.4666666666666667,14
302,303,74,2,0.0610725201444845,0.0,0,0.2,0.0,11
303,304,193,2,0.2772992497916088,0.75,0,0.8,0.5666666666666667,10
304,305,179,2,0.083300916921367,1.0,0,0.2,0.0,9
305,306,199,2,0.0610725201444845,0.25,0,0.2,0.0,10
306,307,162,2,0.0888580161155876,0.0,0,0.2,0.0666666666666666,0
307,308,205,4,0.0444012225618227,0.75,0,0.2,0.0,3
308,309,165,2,0.083300916921367,0.75,0,1.0000000000000002,0.0333333333333333,0
309,310,136,4,0.0750208391219783,1.0,3,0.8,0.3,12
310,311,162,2,0.0221728257849402,0.0,0,0.2,0.0,0
311,312,145,2,0.0552931369824951,0.5,0,0.2,0.0,6
312,313,79,2,0.0348430119477632,0.5,2,1.0000000000000002,0.0333333333333333,4
313,314,127,2,0.0555154209502639,0.25,0,0.2,0.0,12
314,315,83,2,0.6335093081411504,1.0,3,0.8,0.2333333333333333,4
315,316,199,4,0.1055293136982495,1.0,0,0.2,0.0,10
316,317,216,3,0.2722978605168102,0.0,3,0.8,0.2333333333333333,16
317,318,211,2,0.1164212281189219,0.0,0,0.2,0.0,16
318,319,179,2,0.1222006112809113,0.5,0,0.2,0.0666666666666666,9
319,320,199,2,0.2944706863017505,0.0,0,0.2,0.0,10
320,321,199,4,0.0944151153098082,0.0,2,0.8,0.5666666666666667,10
321,322,172,2,0.0347318699638788,0.5,0,0.8,0.5,15
322,323,205,4,0.0555154209502639,0.5,0,0.2,0.0,3
323,324,157,4,0.1675465407057516,0.5,3,0.8,0.1333333333333333,0
324,325,162,2,0.0221728257849402,1.0,0,0.2,0.0,0
325,326,199,2,0.1277577104751319,0.25,0,0.2,0.0,10
326,327,139,3,0.0066129480411225,0.75,2,0.2,0.0666666666666666,12
327,328,38,4,0.0719644345651569,0.0,1,1.0000000000000002,0.0333333333333333,14
328,329,3,2,0.1277577104751319,0.0,0,0.2,0.0,18
329,330,205,4,0.0555154209502639,1.0,2,0.2,0.0,3
330,331,199,4,0.0777438177271464,1.0,2,0.2,0.0,10
331,332,145,2,0.1108641289247013,0.0,0,0.2,0.0666666666666666,6
332,333,128,2,0.028841344818005,1.0,0,0.2,0.0,12
333,334,88,2,0.0124479021950541,1.0,0,0.2,0.0,4
334,335,172,2,0.0219505418171714,0.0,2,0.8,0.4,15
335,336,105,4,0.0610725201444845,0.75,0,0.2,0.0,8
336,337,98,4,0.0772436787996665,0.75,3,1.0000000000000002,0.0333333333333333,17
337,338,71,2,0.0221728257849402,0.0,2,0.2,0.0,11
338,339,196,2,0.0608502361767157,1.0,0,0.2,0.0,10
339,340,40,4,0.0608502361767157,0.75,3,1.0000000000000002,0.0333333333333333,14
340,341,196,2,0.0608502361767157,0.75,0,0.2,0.0,10
341,342,158,2,0.0666296193387051,1.0,0,0.2,0.0,0
342,343,132,2,0.0527368713531536,0.75,0,0.2,0.0,12
343,344,44,4,0.0666296193387051,0.5,3,1.0000000000000002,0.0333333333333333,14
344,345,67,2,0.047179772158933,0.5,3,0.2,0.0,11
345,346,158,2,0.0224506807446512,1.0,2,0.8,0.5,0
346,347,74,2,0.0487357599333148,0.75,0,0.2,0.0666666666666666,11
347,348,116,2,0.0721867185329258,0.0,2,0.2,0.0,2
348,349,199,4,0.1944429008057794,0.75,2,0.8,0.3,10
349,350,165,2,0.2222283967768824,1.0,0,1.0000000000000002,0.0333333333333333,0
350,351,203,2,0.1888858016115587,0.25,1,1.0000000000000002,0.0333333333333333,3
351,352,165,3,0.0388441233676021,0.0,0,1.0000000000000002,0.4666666666666667,0
352,353,165,2,0.2222283967768824,0.75,0,1.0000000000000002,0.0333333333333333,0
353,354,169,2,0.1219783273131425,0.25,3,1.0000000000000002,0.0333333333333333,15
354,355,165,2,0.0666296193387051,1.0,0,0.2,0.0,0
355,356,66,4,0.0888580161155876,0.5,2,1.0000000000000002,0.0333333333333333,11
356,357,154,2,0.0041122534037232,0.0,0,0.2,0.0,6
357,358,172,2,0.0497360377882745,0.75,0,0.8,0.7,15
358,359,53,4,0.0388441233676021,0.0,0,0.2,0.0,7
359,360,193,2,0.4162267296471242,0.25,0,1.0000000000000002,0.0333333333333333,10
360,361,199,4,0.1110864128924701,0.75,0,0.2,0.0,10
361,362,145,4,0.0775215337593776,0.75,0,0.2,0.0,6
362,363,97,4,0.1025284801333703,0.0,3,0.8,0.1333333333333333,17
363,364,3,2,0.1444290080577938,0.5,0,1.0000000000000002,0.0333333333333333,18
364,365,71,2,0.0086135037510419,0.0,2,0.2,0.1,11
365,366,3,3,0.0221728257849402,0.0,0,0.8,0.4333333333333333,18
366,367,4,4,0.0944151153098082,0.5,2,0.2,0.0,18
367,368,3,2,0.0666296193387051,0.75,0,0.2,0.0666666666666666,18
368,369,38,2,0.1275354265073631,0.5,0,1.0000000000000002,0.0333333333333333,14
369,370,144,3,0.0332870241733814,0.25,0,1.0000000000000002,0.0333333333333333,6
370,371,163,2,0.0266185051403167,0.75,0,0.2,0.0,0
371,372,128,2,0.028841344818005,0.0,0,0.2,0.0,12
372,373,97,4,0.1075298694081689,0.5,3,0.8,0.1333333333333333,17
373,374,136,4,0.0750208391219783,1.0,3,0.8,0.3,12
374,375,118,2,0.0777438177271464,0.75,0,0.2,0.0,2
375,376,199,4,0.0444012225618227,0.0,2,0.2,0.0,10
376,377,162,2,0.0721867185329258,0.25,0,0.2,0.0,0
377,378,79,2,0.0373437065851625,0.5,2,1.0000000000000002,0.3333333333333333,4
378,379,176,2,0.1055293136982495,0.75,0,0.2,0.0,9
379,380,120,4,0.0386218393998332,0.25,3,0.8,0.5666666666666667,2
380,381,160,2,0.0121700472353431,0.75,0,1.0000000000000002,0.4666666666666667,0
381,382,40,4,0.0830786329535982,0.75,3,1.0000000000000002,0.0333333333333333,14
382,383,197,2,0.1055293136982495,0.25,0,0.2,0.0,10
383,384,86,2,0.0721867185329258,0.25,0,0.2,0.0,4
384,385,40,4,0.0719644345651569,0.0,3,1.0000000000000002,0.0333333333333333,14
385,386,71,2,0.0071686579605445,0.0,2,0.2,0.1,11
