,user_id,total_spent,purchase_ratio,average_rating,product_diversity,time_of_day_encoded,day_type_encoded,frequency_scaled,user_cluster
45,66,699644.0,0.2094594594594594,0.5458128078817734,74,3.4167487684729063,0.2827586206896552,0.4977558839627805,3
46,67,311589.0,0.1534988713318284,0.4455882352941177,48,3.4544117647058825,0.2764705882352941,0.4836601307189542,3
47,68,1499.0,0.0,0.0,1,6.0,0.0,0.7777777777777777,3
48,69,2408097.19,0.1723009814612868,0.4806779661016949,107,3.4027118644067795,0.2779661016949152,0.4943126177024482,8
49,72,19603891.0,0.1739008681041725,0.4703850802970126,826,3.470730443792091,0.2761181143153168,0.4980333467641358,4
50,73,2836766.0,0.1906373378454596,0.5018450184501845,220,3.4716538074471655,0.2750754780275075,0.5000186365500018,8
51,74,1236036.0,0.1729879740980573,0.4805156753589217,245,3.512159390565485,0.2774685027834749,0.5039391867695413,3
52,77,3196.0,0.0,0.0,2,3.25,0.25,0.5972222222222222,3
53,83,21615.0,0.0588235294117647,0.16,5,4.12,0.28,0.4688888888888888,3
54,84,19434703.0,0.1804737975592246,0.4940887993694719,826,3.5018828268675017,0.2861896838602329,0.5021017602241877,4
55,85,699.0,0.0,0.0,1,2.0,0.0,0.8888888888888888,3
56,87,47413.0,0.1612903225806451,0.4639175257731959,10,3.597938144329897,0.2268041237113402,0.5148911798396334,3
57,89,1104570.0,0.1448087431693989,0.3921404682274247,83,3.4698996655518393,0.2767558528428093,0.5177443329617242,3
58,91,10275.0,0.1764705882352941,0.48,5,3.64,0.4,0.5244444444444444,3
59,92,3196.0,0.3333333333333333,1.25,2,4.0,0.0,0.4166666666666666,3
60,93,40634025.0,0.1697094368732322,0.4623587458220595,450,3.4965780678020053,0.2871239853573133,0.5022105505155003,9
61,94,492028.0,0.1815286624203821,0.4970986460348162,37,3.537717601547389,0.2688588007736944,0.5080593165699548,3
62,95,35904.0,0.2857142857142857,0.6388888888888888,6,3.5555555555555554,0.2777777777777778,0.4367283950617284,3
63,96,3591.0,0.0,0.0,3,3.888888888888889,0.3333333333333333,0.3395061728395061,3
64,98,23751.0,0.032258064516129,0.0816326530612244,7,3.857142857142857,0.3673469387755102,0.5340136054421768,3
65,100,321258.0,0.1815642458100558,0.5094991364421416,39,3.4179620034542313,0.2763385146804836,0.4754365764728459,3
66,101,539570.0,0.1784287616511318,0.481421647819063,84,3.4822294022617126,0.2940226171243942,0.4962753545144497,3
67,103,529767.0,0.1972222222222222,0.5318791946308725,84,3.4370805369127515,0.2802013422818792,0.5052665920954511,3
68,104,235524.0,0.0769230769230769,0.2375,9,3.225,0.2375,0.5618055555555556,3
69,105,534397.0,0.1662125340599455,0.4652542372881356,84,3.483050847457627,0.2966101694915254,0.5049435028248587,3
70,106,24324.0,0.0769230769230769,0.2222222222222222,6,3.5,0.25,0.507716049382716,3
71,107,153941.0,0.1693548387096774,0.4771573604060913,15,3.67005076142132,0.365482233502538,0.4780033840947546,3
72,108,2595743.0,0.1891779396462018,0.5030333670374115,564,3.471309403437816,0.2747724974721941,0.4970017413773733,8
73,109,874830.0,0.1553398058252427,0.4235395189003436,82,3.488831615120275,0.2766323024054983,0.4987113402061855,3
74,110,6900882.0,0.1866812227074235,0.5023031366527747,319,3.5029611756964245,0.282956788769467,0.498501133289464,0
75,111,703964.0,0.1866251944012441,0.5113636363636364,75,3.528409090909091,0.2642045454545454,0.5119949494949495,3
76,112,2312496.0,0.1833184656556646,0.4963641260436305,264,3.5308375976299486,0.2811742526259089,0.5117904060807373,8
77,114,2776825.0,0.1879629629629629,0.5042111173498035,127,3.5777653003930374,0.2824256035934868,0.5025890573335828,8
78,115,816049.0,0.1774287376381617,0.4902456647398844,201,3.4382225433526012,0.2615606936416185,0.5001003532434167,3
79,116,13251.0,0.1212121212121212,0.4081632653061224,7,3.4081632653061225,0.3469387755102041,0.5306122448979591,3
80,118,2580374.0,0.1883144178226145,0.5097439816583874,564,3.468730098076678,0.2814928034645268,0.4993914434113134,8
81,123,47462.0,0.1428571428571428,0.3673469387755102,10,3.326530612244898,0.2755102040816326,0.496031746031746,3
82,125,531172.0,0.1750972762645914,0.5008291873963516,84,3.5240464344941955,0.2669983416252073,0.5189331122166942,3
83,126,19958961.0,0.1795083092981733,0.4943297224102911,839,3.509647935003385,0.2819905213270142,0.4984437297825922,4
84,127,589672.0,0.1878980891719745,0.5231984205330701,74,3.600197433366239,0.297137216189536,0.5116814741691345,3
85,128,2753550.0,0.1843663639952625,0.4963209114645146,310,3.524329456444339,0.2724899121765962,0.5004879077986126,8
86,130,521420.0,0.2142857142857142,0.6298701298701299,13,3.383116883116883,0.2597402597402597,0.4430014430014429,3
87,131,521092.0,0.1777777777777777,0.4901574803149606,37,3.442913385826772,0.2578740157480315,0.5201224846894138,3
88,132,539794.0,0.1411764705882353,0.4186046511627907,12,3.627906976744186,0.3023255813953488,0.466838931955211,3
89,134,617588.0,0.1385542168674698,0.4022988505747126,20,3.532567049808429,0.2605363984674329,0.5038314176245211,3
90,135,184358.0,0.1955307262569832,0.5535714285714286,20,3.5714285714285716,0.3071428571428571,0.4773809523809523,3
91,136,91932.0,0.2647058823529412,0.711864406779661,11,3.7457627118644066,0.2542372881355932,0.5282485875706214,3
92,137,2392888.0,0.1998750780762023,0.5129650507328072,181,3.46260804208944,0.301390454716272,0.5055117123888262,8
93,138,3196.0,0.0,0.0,2,5.0,0.5,0.3888888888888889,3
94,139,249.0,0.0,0.0,1,0.0,0.0,0.8888888888888888,3
95,140,43944.0,0.2,0.5,6,3.4444444444444446,0.3055555555555556,0.5632716049382716,3
96,141,2744683.0,0.2054409005628517,0.5414823008849557,128,3.4894911504424777,0.2831858407079646,0.5110312192723696,8
97,143,6441167.0,0.187171792948237,0.4961257976298997,316,3.5863719234275298,0.276207839562443,0.5065076471184037,0
98,144,830583.6,0.1885830784913353,0.5158878504672897,115,3.542056074766355,0.2797507788161993,0.5075458636206299,3
99,148,43933998.0,0.1860272659959057,0.5010899617184177,2679,3.508693109315185,0.2763185878349638,0.5001284914220898,9
100,149,83213339.0,0.1850243111831442,0.5007645559694177,1829,3.482062340717506,0.279043324838267,0.4973774205493476,1
101,150,699.0,0.0,0.0,1,2.0,0.0,0.5555555555555555,3
102,151,539442.0,0.1752577319587628,0.4447852760736196,23,3.6349693251533743,0.2975460122699386,0.5114178595773687,3
103,152,706472.0,0.1513260530421216,0.4123910939012584,75,3.466602129719264,0.2913843175217812,0.488867376573088,3
104,153,84099826.0,0.1812054781378169,0.488147768086198,4914,3.5060323975665177,0.2770505020889833,0.499830600959385,1
105,155,2659222.0,0.1680261011419249,0.4527741083223249,218,3.5795904887714665,0.273117569352708,0.5015778658447085,8
106,156,2084022.0,0.1780753968253968,0.486682808716707,235,3.48547215496368,0.2781476997578692,0.5075161420500404,8
107,157,3580964.0,0.1916132789749563,0.5110178384050367,199,3.5250087443161946,0.2836656173487233,0.4970852279351754,8
108,159,1237313.0,0.1906438631790744,0.505854097868508,245,3.5764034824377062,0.2776943860702491,0.502268254444778,3
109,160,531124.0,0.146031746031746,0.4170040485829959,37,3.3927125506072873,0.2570850202429149,0.4690733243364822,3
110,161,23625.0,0.1764705882352941,0.6122448979591837,7,3.204081632653061,0.3469387755102041,0.4807256235827664,3
111,163,5396.0,0.5,1.0,2,4.5,0.25,0.2916666666666666,3
112,165,2451153.0,0.1744186046511628,0.5014836795252225,50,3.4525222551928785,0.2626112759643917,0.5332179360369271,8
113,166,302585.0,0.2100840336134453,0.532051282051282,45,3.451923076923077,0.2483974358974359,0.4899394586894586,3
114,168,43944.0,0.0526315789473684,0.1388888888888889,6,3.4722222222222223,0.1944444444444444,0.5478395061728395,3
115,169,35904.0,0.5333333333333333,0.9722222222222222,6,2.9722222222222223,0.2222222222222222,0.5169753086419753,3
116,171,860237.0,0.1799709724238026,0.4850088183421516,82,3.607583774250441,0.2857142857142857,0.5011267881638252,3
117,173,285917.0,0.2145110410094637,0.5732838589981447,39,3.4601113172541744,0.2523191094619666,0.5029890744176458,3
118,175,278548.0,0.2162162162162162,0.5428571428571428,39,3.407619047619048,0.2666666666666666,0.5002116402116402,3
119,176,688224.0,0.1949317738791423,0.5160550458715596,66,3.4059633027522938,0.2717889908256881,0.4965596330275229,3
120,178,319796.0,0.1984126984126984,0.5219435736677116,45,3.6489028213166144,0.2476489028213166,0.5002612330198537,3
121,179,1434974.2,0.1744518589132507,0.475258918296893,126,3.48849252013809,0.2779056386651323,0.4938946426288197,3
122,181,385541.0,0.1763285024154589,0.498502994011976,48,3.606287425149701,0.279940119760479,0.4882734530938123,3
123,182,24342854.0,0.1857870816691915,0.4982803456085898,850,3.5254592735508767,0.2829460615720158,0.5017895590414674,10
124,185,1841367.0,0.1822600243013366,0.4886031560490941,489,3.451344243132671,0.2777615429573349,0.5000649392817715,8
125,187,249.0,0.0,0.0,1,0.0,0.0,0.1666666666666666,3
126,188,8039147.0,0.1816081330868761,0.4943883277216611,252,3.4399551066217735,0.2898428731762065,0.4969603441825663,0
127,190,17792018.0,0.1786216596343178,0.4883275261324041,415,3.511149825783972,0.2912891986062718,0.5018099109562524,4
128,193,23751.0,0.1612903225806451,0.4693877551020408,7,3.73469387755102,0.4081632653061224,0.4070294784580499,3
129,194,2391.0,0.1666666666666666,0.4444444444444444,3,2.0,0.4444444444444444,0.4382716049382715,3
130,197,48360.0,0.1612903225806451,0.45,10,3.59,0.28,0.5127777777777777,3
131,200,2107315.0,0.1898454746136865,0.4973614775725594,57,3.4379947229551453,0.3073878627968338,0.4942099091175608,8
132,201,3613630.0,0.1840341255332114,0.5139622641509434,182,3.463018867924528,0.28,0.4972117400419287,8
133,202,721650.0,0.1764705882352941,0.484708063021316,75,3.446709916589435,0.2687673772011121,0.4931520955617341,3
134,203,36689657.0,0.1826379479512218,0.4963203833647099,2495,3.500941297278795,0.2757430543670489,0.5024340616502176,2
135,204,41593878.0,0.180814479638009,0.4927953890489913,648,3.4967856351141653,0.2858567945023276,0.4991871720978348,9
136,205,20384.0,0.4,1.0,4,4.375,0.25,0.5347222222222222,3
137,206,780968.0,0.1842105263157894,0.4983818770226537,44,3.574433656957929,0.313915857605178,0.4979323984178353,3
138,207,2947353.0,0.1833872707659115,0.4955694125369215,212,3.5004922874958977,0.2884804725959961,0.5111949823141159,8
139,208,1308395.0,0.1824153612935826,0.4928679817905918,238,3.501669195751138,0.2716236722306525,0.5037767661439891,3
140,210,78734.0,0.2156862745098039,0.5303867403314917,14,3.430939226519337,0.281767955801105,0.4987722529158993,3
141,211,283599.0,0.0851063829787234,0.25,13,3.4594594594594597,0.3378378378378378,0.5356606606606606,3
142,213,17879238.0,0.1903830025160749,0.5267461669505963,415,3.5151618398637137,0.2790459965928449,0.50432519401855,4
143,214,2008353.0,0.203240058910162,0.5376202974628171,163,3.469378827646544,0.2825896762904636,0.4915427238261883,8
144,215,100736.0,0.0465116279069767,0.140625,8,2.953125,0.234375,0.462673611111111,3
145,216,2703724.0,0.1665141811527904,0.4671990872789504,127,3.4249857387335996,0.2886480319452367,0.509380744121189,8
146,217,2237834.0,0.1752714380678041,0.4779181954069846,518,3.5010191602119853,0.2835983149884495,0.5032160166689315,8
147,219,232717.0,0.1837837837837838,0.4454828660436137,24,3.4922118380062304,0.308411214953271,0.5382485289027344,3
148,220,7002957.0,0.1884915299811777,0.5012169398020445,440,3.509978906376765,0.2742171020606847,0.5014603277624533,0
149,221,6930535.0,0.1990180032733224,0.5327836670592855,361,3.468394189242246,0.2730663525716529,0.4979387514723203,0
150,222,264198.0,0.1229508196721311,0.3603351955307262,24,3.416201117318436,0.2737430167597765,0.521104903786468,3
151,223,6515378.0,0.1710091743119266,0.4697684873005169,319,3.49291975724882,0.2924252641042931,0.5049699058465072,0
152,225,292539.0,0.1788856304985337,0.5046382189239332,39,3.3413729128014844,0.2578849721706864,0.4917542774685631,3
153,226,6695515.0,0.1837251356238698,0.5007724564113882,316,3.501434561906864,0.2986095784595012,0.4971921822506682,0
154,227,2391.0,0.2,0.5555555555555556,3,2.888888888888889,0.7777777777777778,0.5246913580246914,3
155,228,792370.0,0.1844919786096256,0.4984076433121019,44,3.5859872611464967,0.286624203821656,0.5015923566878981,3
156,229,2355429.0,0.1795221843003413,0.4843234323432343,176,3.4319306930693068,0.2726897689768977,0.4983956729006233,8
157,230,24464144.0,0.1762917933130699,0.4841192675417274,889,3.4748014908442717,0.2831793874574623,0.4994418336664325,10
158,231,848809.0,0.1886446886446886,0.5195094760312151,63,3.360089186176143,0.2898550724637681,0.5130063173541434,3
159,234,107063.0,0.2833333333333333,0.6495726495726496,11,3.427350427350427,0.3418803418803419,0.530389363722697,3
160,235,2391.0,0.1666666666666666,0.5555555555555556,3,4.222222222222222,0.2222222222222222,0.4259259259259259,3
161,236,86721455.0,0.1807545311730638,0.4943929650688168,5005,3.498431748850665,0.2756398321470003,0.5011791720970644,1
162,237,101640.0,0.145631067961165,0.3862275449101796,23,3.476047904191617,0.2335329341317365,0.5038256819693945,3
163,240,3606888.0,0.1743172574084834,0.4809489575844716,199,3.5305535585909418,0.2713874910136592,0.5006989376148254,8
164,243,2056288.0,0.18213228035538,0.4996949359365467,235,3.4460036607687616,0.2827943868212325,0.4957291031116533,8
165,246,2391.0,0.1428571428571428,0.4444444444444444,3,3.5555555555555554,0.2222222222222222,0.3086419753086419,3
166,247,24493066.0,0.1881757219104967,0.5153163709407432,850,3.4955641111483096,0.2733511884834282,0.5030037570211657,10
167,249,6855595.0,0.1935483870967742,0.514821272885789,316,3.522667829119442,0.2632955536181343,0.4988012205754141,0
168,250,4334823.0,0.1768380586256607,0.4767441860465116,243,3.5625,0.2686046511627907,0.5074773901808786,8
169,251,15079949.0,0.1903985775670469,0.5190510424155284,792,3.449496764917326,0.2801042415528397,0.4970345075485262,4
170,252,23751.0,0.32,0.7551020408163265,7,4.0,0.2448979591836734,0.4977324263038548,3
171,253,1252173.0,0.1821686746987952,0.4977921695613777,245,3.49602590521048,0.2778922578745952,0.4959768423118437,3
172,254,1940527.0,0.2175675675675675,0.5925020374898126,91,3.4857375713121432,0.2591687041564792,0.504527755139002,8
173,256,699.0,0.0,4.0,1,0.0,0.0,0.3888888888888888,3
174,258,1376307.0,0.1833092136999517,0.4985198342214328,238,3.4561870929544107,0.2844878626406157,0.4972370238800078,3
175,259,196921.0,0.1989528795811518,0.5093167701863354,22,3.484472049689441,0.2670807453416149,0.5146652864044168,3
176,260,24423219.0,0.1824917672886937,0.5015131136516476,854,3.450739744451917,0.284969737726967,0.4966982365687812,10
177,261,48360.0,0.1612903225806451,0.42,10,2.98,0.3,0.5155555555555555,3
178,262,720520.0,0.1771771771771771,0.487037037037037,75,3.6203703703703702,0.2675925925925926,0.5034979423868312,3
179,263,763837.0,0.2046511627906976,0.5696682464454976,75,3.714691943127962,0.2995260663507109,0.4931542917324907,3
180,264,249.0,0.0,0.0,1,7.0,1.0,0.8333333333333333,3
181,266,110800.0,0.1475409836065573,0.4,10,3.19,0.23,0.5233333333333333,3
182,268,724424.0,0.1871165644171779,0.5136150234741784,75,3.392488262910798,0.2779342723004694,0.4883150756390192,3
183,270,706304.0,0.2019543973941368,0.5398832684824902,75,3.5719844357976656,0.2655642023346303,0.508808906182447,3
184,274,739699.0,0.1618257261410788,0.4575678040244969,81,3.5336832895888013,0.2992125984251969,0.510061242344707,3
185,277,9087439.0,0.1762182041066503,0.4836874051593323,376,3.534142640364188,0.2778831562974203,0.4924338222896644,0
186,278,4651312.12,0.1779053084648493,0.4975522919448153,164,3.451268357810414,0.2768135291499777,0.4907778272264252,8
187,280,1499.0,0.0,0.0,1,4.0,0.0,0.1666666666666666,3
188,281,2154519.0,0.1796610169491525,0.4875959834613113,235,3.5132900177200237,0.2755463673951565,0.499179628535801,8
189,282,19954837.0,0.1857700496806245,0.5127562145660707,650,3.48222852158744,0.281072830353249,0.5031799680186073,4
190,283,811417.0,0.1886503067484662,0.4973166368515205,75,3.334525939177102,0.2647584973166368,0.486931027628702,3
191,284,2643243.0,0.1669980119284294,0.4493284493284493,55,3.5946275946275947,0.2954822954822955,0.5113960113960113,8
192,285,100736.0,0.282051282051282,0.78125,8,3.65625,0.25,0.4565972222222222,3
193,287,3452271.0,0.1840562719812426,0.4971243709561466,199,3.485262401150252,0.2656362329259525,0.493829379343398,8
194,289,195806.0,0.1347150259067357,0.3846153846153846,20,3.612040133779264,0.2775919732441471,0.4897807506503158,3
195,290,64874424.0,0.18358252467619,0.4997849897553942,2826,3.491336351908532,0.2794374320188197,0.5020137887615691,12
196,295,699.0,0.0,0.0,1,1.0,0.0,0.8333333333333333,3
197,297,48360.0,0.28,0.61,10,3.49,0.24,0.4883333333333333,3
198,298,828661.0,0.1475177304964539,0.4146772767462423,75,3.428824049513705,0.2617152961980548,0.5075154730327144,3
199,299,319891.0,0.1691394658753709,0.463898916967509,40,3.51985559566787,0.3032490974729241,0.4825511432009626,3
200,300,207576.0,0.0869565217391304,0.265625,8,3.234375,0.265625,0.4644097222222222,3
201,301,251700.0,0.1485507246376811,0.4269406392694064,29,3.4337899543378994,0.2328767123287671,0.4814814814814814,3
202,302,933122.0,0.1989459815546772,0.517162471395881,90,3.5163996948893974,0.2906178489702517,0.4953385880159335,3
203,304,100736.0,0.1363636363636363,0.453125,8,2.953125,0.296875,0.4895833333333333,3
204,305,7888840.4,0.1804371989625787,0.5017190006876002,311,3.481090992436397,0.2846665138666055,0.495925331703466,0
205,306,207576.0,0.2439024390243902,0.703125,8,3.78125,0.3125,0.5164930555555555,3
206,308,21108687.0,0.186524064171123,0.5126424734704572,1108,3.5026202017555352,0.2730905279706537,0.5015975952370555,4
207,310,732671.0,0.1991150442477876,0.5564814814814815,75,3.4916666666666667,0.2666666666666666,0.4981995884773662,3
208,311,507941.0,0.1807432432432432,0.5057833859095688,65,3.590956887486856,0.2712933753943217,0.4824161701133309,3
209,312,351846.0,0.188034188034188,0.5,15,3.4591836734693877,0.2908163265306122,0.5535714285714285,3
210,313,10275.0,0.1333333333333333,0.32,5,4.08,0.24,0.68,3
211,314,6581874.0,0.1718238077903167,0.4706669640865492,316,3.533348204327459,0.2770466205665848,0.4990333853818127,0
212,315,2791793.0,0.199203187250996,0.5353413654618474,175,3.5164658634538153,0.2803212851405622,0.5019187862561356,8
213,316,19683445.0,0.1796962879640045,0.4903020940611053,832,3.512615859938208,0.2873326467559217,0.5004910935652439,4
214,317,47462.0,0.3103448275862069,0.7959183673469388,10,3.4183673469387754,0.2551020408163265,0.5232426303854875,3
215,320,24384.0,0.0454545454545454,0.1111111111111111,6,4.111111111111111,0.4444444444444444,0.4845679012345678,3
216,321,287870.0,0.1975308641975308,0.5319548872180451,39,3.4962406015037595,0.3101503759398496,0.5036549707602338,3
217,323,564333.0,0.160919540229885,0.4598540145985401,12,3.3795620437956204,0.2481751824817518,0.4720194647201945,3
218,324,24802475.0,0.1897665831465119,0.5151198327167444,889,3.5107769020427857,0.2747305774489303,0.5000893607134559,10
219,326,41833180.0,0.1884135472370766,0.5152638464893153,648,3.5312908853030964,0.2824901875272568,0.4994003488879197,9
220,329,43944.0,0.0416666666666666,0.1388888888888889,6,4.416666666666667,0.2222222222222222,0.5123456790123456,3
221,330,23751.0,0.1212121212121212,0.3673469387755102,7,3.346938775510204,0.3061224489795918,0.5294784580498866,3
222,331,676465.0,0.1700819672131147,0.4606741573033708,56,3.51310861423221,0.2459425717852684,0.494936884449993,3
223,332,45818.0,0.2857142857142857,0.6458333333333334,10,3.5104166666666665,0.28125,0.4606481481481481,3
224,333,966258.0,0.1833333333333333,0.5097783572359843,57,3.439374185136897,0.2698826597131681,0.5034767492394611,3
225,334,2130065.0,0.1622807017543859,0.4601889338731444,57,3.491228070175439,0.3036437246963562,0.508696956065377,8
226,335,124064935.0,0.1810052420598211,0.49197308715381,2276,3.489187920513222,0.279236426224378,0.4989342651993254,6
227,336,1999.0,0.0,0.0,1,6.0,0.0,0.1111111111111111,3
228,338,13251.0,0.2692307692307692,0.5918367346938775,7,3.36734693877551,0.3469387755102041,0.5408163265306122,3
229,339,20384.0,0.2222222222222222,0.5,4,4.0,0.25,0.4687499999999999,3
230,340,13251.0,0.2307692307692307,0.5714285714285714,7,3.73469387755102,0.3265306122448979,0.4478458049886621,3
231,343,805192.0,0.2398921832884097,0.6182380216383307,49,3.42967542503864,0.3060278207109737,0.4656534432423149,3
232,344,17397854.0,0.1842555618938962,0.5034686090877558,415,3.541449878598682,0.283038501560874,0.49629051528115,4
233,347,10275.0,0.3125,0.88,5,3.2,0.28,0.4866666666666666,3
234,348,251646.0,0.1830065359477124,0.503968253968254,18,3.5595238095238093,0.2579365079365079,0.4887566137566137,3
235,349,2556071.0,0.2108317214700193,0.5665887850467289,61,3.61214953271028,0.2850467289719626,0.5101246105919003,8
236,350,825261.0,0.141860465116279,0.3958641063515509,49,3.528803545051699,0.2629246676514032,0.4989332020351222,3
237,352,699.0,0.0,0.0,1,5.0,1.0,0.611111111111111,3
238,353,7787611.0,0.1761363636363636,0.485948655628133,463,3.504633145982075,0.2813307002886222,0.501552821239894,0
239,354,241312.0,0.1683673469387755,0.4454545454545454,24,3.5515151515151517,0.2848484848484848,0.4895622895622895,3
240,355,2233915.0,0.2020833333333333,0.5556962025316455,57,3.4936708860759493,0.2556962025316455,0.5039381153305204,8
241,356,2391.0,0.2,0.4444444444444444,3,4.333333333333333,0.0,0.5185185185185185,3
242,357,659801.0,0.1914893617021276,0.5198973042362003,55,3.4685494223363285,0.2747111681643132,0.5139067180145486,3
243,358,2855601.0,0.1849738468854018,0.4945339470655926,245,3.5008630609896434,0.2753164556962025,0.4966596343178621,8
244,361,94131.0,0.2320441988950276,0.6148867313915858,23,3.394822006472492,0.3009708737864077,0.5097087378640777,3
245,362,699.0,0.0,0.0,1,4.0,0.0,0.3888888888888888,3
246,363,35996261.0,0.1811067897474345,0.4972952753639869,2482,3.495166024054785,0.2759106865396789,0.504192962600628,2
247,364,544204.0,0.2638888888888889,0.648854961832061,12,3.404580152671756,0.2213740458015267,0.5156912637828669,3
248,365,100736.0,0.2857142857142857,0.65625,8,3.328125,0.1875,0.486111111111111,3
249,367,802667.4,0.1536964980544747,0.4406463642013673,114,3.531385954008701,0.2784338098197638,0.5011739520751328,3
250,368,85309515.0,0.1845966935061222,0.5026006857674202,4914,3.5021502876736212,0.2762538501772534,0.5006077952771159,1
251,370,588285.0,0.2275449101796407,0.5850694444444444,38,3.4461805555555554,0.2916666666666667,0.494116512345679,3
252,372,2400954.0,0.1935687263556116,0.531562740569669,183,3.4591993841416473,0.2675134719014627,0.5030151398511675,8
253,376,21615.0,0.1333333333333333,0.32,5,3.36,0.16,0.4977777777777777,3
254,379,511624.0,0.2307692307692307,0.552,12,3.856,0.264,0.4728888888888888,3
255,382,2009320.0,0.1798188874514877,0.4842271293375394,91,3.5110410094637223,0.279179810725552,0.4883456011216263,8
256,383,249.0,0.0,0.0,1,2.0,0.0,0.2777777777777778,3
